Date,Session_Primary_Channel_Group,Sessions,Impressions,Clicks,CTR(%),Conversion_Rate(%),Attributed_Sales,Marketing_Spend,ROAS
2024-08-16,Paid Search (Google Ads),105,1785,38,2.13,4.6,136.29,235.65,0.58
2024-08-17,Organic Search,106,212,25,11.79,3.12,108.38,0.0,0.0
2024-08-17,Shopee Ads,166,2324,52,2.24,4.24,347.97,859.29,0.4
2024-08-17,Shopee Ads,153,2295,25,1.09,2.53,94.45,244.31,0.39
2024-08-18,Shopee Ads,131,1441,39,2.71,4.17,212.38,888.17,0.24
2024-08-18,Social (FB/IG),153,2601,14,0.54,2.42,130.87,522.28,0.25
2024-08-18,Organic Search,82,164,13,7.93,4.6,66.76,0.0,0.0
2024-08-18,Lazada Ads,154,2772,62,2.24,3.31,237.57,606.09,0.39
2024-08-19,Direct,70,280,19,6.79,2.69,25.34,0.0,0.0
2024-08-19,Shopee Ads,78,936,9,0.96,4.04,139.13,691.32,0.2
2024-08-19,Paid Search (Google Ads),91,1729,21,1.21,4.05,130.05,996.43,0.13
2024-08-19,Referral,51,204,12,5.88,2.27,29.48,0.0,0.0
2024-08-20,Social (FB/IG),141,1833,44,2.4,2.31,111.41,505.99,0.22
2024-08-20,Paid Search (Google Ads),64,640,7,1.09,3.89,93.76,275.51,0.34
2024-08-20,Organic Search,139,278,14,5.04,1.97,97.0,0.0,0.0
2024-08-20,Referral,25,100,4,4.0,3.16,0.0,0.0,0.0
2024-08-21,Email,27,54,7,12.96,3.93,26.89,759.08,0.04
2024-08-21,Direct,65,130,15,11.54,3.88,42.73,0.0,0.0
2024-08-22,Referral,31,124,3,2.42,2.99,0.0,0.0,0.0
2024-08-22,Shopee Ads,80,1360,17,1.25,3.99,134.84,552.18,0.24
2024-08-23,Social (FB/IG),107,1284,22,1.71,3.84,127.89,903.79,0.14
2024-08-24,Social (FB/IG),133,2128,38,1.79,2.58,143.36,316.57,0.45
2024-08-24,Shopee Ads,79,1185,6,0.51,2.14,46.27,972.68,0.05
2024-08-24,Lazada Ads,115,1955,26,1.33,4.91,183.61,869.87,0.21
2024-08-24,Shopee Ads,75,825,16,1.94,3.71,99.73,574.37,0.17
2024-08-25,Direct,82,246,22,8.94,1.56,24.23,0.0,0.0
2024-08-25,Lazada Ads,165,3135,74,2.36,3.5,108.03,309.21,0.35
2024-08-25,Direct,91,364,25,6.87,3.86,107.01,0.0,0.0
2024-08-25,Direct,44,88,12,13.64,4.86,60.97,0.0,0.0
2024-08-26,Shopee Ads,165,2145,27,1.26,2.41,105.16,363.73,0.29
2024-08-26,Lazada Ads,132,1320,21,1.59,2.05,74.97,304.85,0.25
2024-08-26,Paid Search (Google Ads),100,1400,18,1.29,4.35,150.0,580.92,0.26
2024-08-28,Paid Search (Google Ads),56,672,5,0.74,4.53,86.94,139.28,0.62
2024-08-29,Direct,59,236,6,2.54,1.78,23.85,0.0,0.0
2024-08-29,Organic Search,73,292,17,5.82,3.36,45.36,0.0,0.0
2024-08-29,Social (FB/IG),110,1980,25,1.26,1.89,55.39,283.79,0.2
2024-08-30,Paid Search (Google Ads),46,828,10,1.21,4.92,76.95,510.82,0.15
2024-08-31,Social (FB/IG),142,2130,19,0.89,1.71,59.06,554.17,0.11
2024-08-31,Paid Search (Google Ads),55,1045,12,1.15,3.99,58.22,219.0,0.27
2024-08-31,Paid Search (Google Ads),41,410,10,2.44,1.06,0.0,711.92,0.0
2024-09-01,Lazada Ads,160,2400,21,0.88,1.06,20.31,240.32,0.08
2024-09-01,Email,11,22,2,9.09,2.0,0.0,954.08,0.0
2024-09-01,Lazada Ads,67,1005,28,2.79,4.63,120.09,368.13,0.33
2024-09-02,Email,28,112,8,7.14,3.37,0.0,558.96,0.0
2024-09-02,Direct,52,104,11,10.58,4.93,61.52,0.0,0.0
2024-09-02,Social (FB/IG),104,1248,25,2.0,4.61,84.17,303.18,0.28
2024-09-03,Social (FB/IG),117,2106,60,2.85,4.57,142.32,203.65,0.7
2024-09-04,Social (FB/IG),71,1278,13,1.02,4.23,81.09,393.14,0.21
2024-09-04,Organic Search,103,206,25,12.14,1.37,31.37,0.0,0.0
2024-09-04,Direct,56,112,15,13.39,1.3,0.0,0.0,0.0
2024-09-04,Shopee Ads,171,2907,25,0.86,1.88,137.03,432.78,0.32
2024-09-04,Paid Search (Google Ads),83,1411,19,1.35,4.78,148.99,572.46,0.26
2024-09-04,Paid Search (Google Ads),77,1001,10,1.0,4.25,109.15,877.75,0.12
2024-09-05,Social (FB/IG),148,1628,35,2.15,1.2,26.83,701.82,0.04
2024-09-06,Social (FB/IG),111,1221,18,1.47,3.11,139.43,738.14,0.19
2024-09-06,Lazada Ads,178,3026,33,1.09,2.51,167.51,499.93,0.34
2024-09-06,Referral,58,174,8,4.6,3.02,33.64,0.0,0.0
2024-09-06,Organic Search,62,124,14,11.29,1.57,0.0,0.0,0.0
2024-09-07,Referral,49,196,10,5.1,4.71,45.36,0.0,0.0
2024-09-07,Organic Search,74,296,10,3.38,4.46,118.66,0.0,0.0
2024-09-08,Referral,32,128,5,3.91,1.16,0.0,0.0,0.0
2024-09-08,Direct,62,248,13,5.24,2.99,43.33,0.0,0.0
2024-09-09,Social (FB/IG),178,3204,85,2.65,3.7,151.95,627.9,0.24
2024-09-09,Referral,30,60,6,10.0,4.65,27.69,0.0,0.0
2024-09-09,Paid Search (Google Ads),75,1125,8,0.71,3.91,42.37,627.06,0.07
2024-09-09,Direct,93,186,26,13.98,3.15,67.39,0.0,0.0
2024-09-10,Shopee Ads,166,2822,22,0.78,3.82,173.8,821.07,0.21
2024-09-10,Lazada Ads,140,2380,62,2.61,4.77,182.66,379.21,0.48
2024-09-10,Shopee Ads,163,2119,36,1.7,2.85,80.4,245.58,0.33
2024-09-10,Paid Search (Google Ads),94,1128,19,1.68,2.07,28.92,817.94,0.04
2024-09-10,Paid Search (Google Ads),54,972,26,2.67,2.76,36.54,479.85,0.08
2024-09-11,Social (FB/IG),81,1377,33,2.4,3.67,99.17,692.61,0.14
2024-09-11,Organic Search,71,284,11,3.87,2.22,28.63,0.0,0.0
2024-09-11,Organic Search,142,426,40,9.39,4.81,233.5,0.0,0.0
2024-09-11,Direct,49,98,4,4.08,3.35,48.87,0.0,0.0
2024-09-11,Paid Search (Google Ads),50,850,24,2.82,2.05,34.19,471.29,0.07
2024-09-12,Paid Search (Google Ads),98,1568,16,1.02,1.37,41.37,223.35,0.19
2024-09-12,Organic Search,59,118,15,12.71,3.28,42.8,0.0,0.0
2024-09-12,Organic Search,78,156,13,8.33,3.83,70.18,0.0,0.0
2024-09-12,Email,19,57,4,7.02,2.01,0.0,192.56,0.0
2024-09-13,Social (FB/IG),153,2754,18,0.65,3.57,119.75,678.76,0.18
2024-09-13,Referral,35,140,5,3.57,2.21,0.0,0.0,0.0
2024-09-13,Email,11,33,1,3.03,3.04,0.0,382.92,0.0
2024-09-14,Direct,43,129,10,7.75,3.4,35.83,0.0,0.0
2024-09-14,Referral,22,88,3,3.41,1.84,0.0,0.0,0.0
2024-09-15,Organic Search,128,512,21,4.1,3.61,136.8,0.0,0.0
2024-09-15,Email,38,76,8,10.53,4.13,34.57,713.25,0.05
2024-09-15,Social (FB/IG),147,2646,37,1.4,3.07,140.02,888.3,0.16
2024-09-16,Email,23,92,2,2.17,4.46,34.49,395.34,0.09
2024-09-16,Email,29,87,4,4.6,2.91,0.0,603.15,0.0
2024-09-16,Social (FB/IG),162,1944,24,1.23,4.08,288.23,485.18,0.59
2024-09-16,Lazada Ads,162,2106,34,1.61,2.85,103.29,877.09,0.12
2024-09-17,Referral,26,52,3,5.77,3.63,0.0,0.0,0.0
2024-09-18,Paid Search (Google Ads),45,720,5,0.69,4.62,89.95,729.65,0.12
2024-09-18,Email,28,84,2,2.38,1.3,0.0,760.17,0.0
2024-09-18,Social (FB/IG),98,1078,28,2.6,3.91,66.55,163.11,0.41
2024-09-18,Lazada Ads,160,1760,43,2.44,4.58,293.81,844.31,0.35
2024-09-19,Paid Search (Google Ads),88,1672,22,1.32,4.61,105.93,609.49,0.17
2024-09-20,Direct,89,267,21,7.87,1.68,47.82,0.0,0.0
2024-09-20,Email,38,152,4,2.63,3.91,48.4,205.06,0.24
2024-09-20,Social (FB/IG),107,1712,11,0.64,3.0,122.12,275.54,0.44
2024-09-20,Direct,77,154,8,5.19,4.32,116.27,0.0,0.0
2024-09-21,Lazada Ads,102,1836,26,1.42,3.31,144.78,805.44,0.18
2024-09-21,Direct,82,164,18,10.98,1.6,49.49,0.0,0.0
2024-09-21,Paid Search (Google Ads),85,850,13,1.53,1.88,45.38,736.31,0.06
2024-09-21,Social (FB/IG),136,1360,10,0.74,2.29,70.85,374.51,0.19
2024-09-21,Social (FB/IG),73,730,20,2.74,1.15,0.0,672.88,0.0
2024-09-22,Shopee Ads,167,3006,52,1.73,1.51,87.72,352.06,0.25
2024-09-23,Lazada Ads,135,1890,38,2.01,3.16,188.99,709.19,0.27
2024-09-23,Shopee Ads,186,3348,74,2.21,1.36,82.79,181.66,0.46
2024-09-23,Email,33,132,6,4.55,2.62,0.0,594.45,0.0
2024-09-24,Email,38,114,5,4.39,3.98,27.26,239.02,0.11
2024-09-24,Lazada Ads,166,2656,55,2.07,1.89,127.98,709.36,0.18
2024-09-24,Shopee Ads,121,2299,27,1.17,3.88,90.35,523.06,0.17
2024-09-25,Email,12,36,2,5.56,3.92,0.0,613.37,0.0
2024-09-25,Shopee Ads,128,1920,49,2.55,2.59,74.76,471.63,0.16
2024-09-26,Lazada Ads,143,2288,61,2.67,4.51,239.96,685.69,0.35
2024-09-27,Paid Search (Google Ads),69,1242,31,2.5,2.1,24.35,465.63,0.05
2024-09-28,Lazada Ads,144,2448,49,2.0,3.07,136.39,629.11,0.22
2024-09-29,Paid Search (Google Ads),62,744,8,1.08,4.09,54.82,679.94,0.08
2024-09-29,Paid Search (Google Ads),40,640,18,2.81,2.87,28.61,823.18,0.03
2024-09-29,Social (FB/IG),144,2304,32,1.39,3.76,191.65,914.1,0.21
2024-09-30,Paid Search (Google Ads),46,460,2,0.43,4.87,71.85,168.84,0.43
2024-09-30,Email,31,62,8,12.9,2.68,0.0,661.38,0.0
2024-10-01,Direct,37,148,7,4.73,1.76,0.0,0.0,0.0
2024-10-02,Shopee Ads,104,1560,16,1.03,2.06,93.61,629.78,0.15
2024-10-02,Lazada Ads,108,1080,31,2.87,2.04,77.62,136.89,0.57
2024-10-02,Lazada Ads,108,1512,42,2.78,2.36,77.12,727.08,0.11
2024-10-02,Lazada Ads,173,2249,50,2.22,1.92,82.03,448.14,0.18
2024-10-03,Direct,92,184,24,13.04,4.82,144.28,0.0,0.0
2024-10-04,Social (FB/IG),86,860,14,1.63,1.93,46.32,988.74,0.05
2024-10-04,Email,32,96,9,9.38,4.01,43.45,748.51,0.06
2024-10-05,Direct,95,190,12,6.32,1.49,29.71,0.0,0.0
2024-10-05,Referral,57,228,13,5.7,4.8,88.99,0.0,0.0
2024-10-05,Organic Search,66,264,18,6.82,1.73,30.55,0.0,0.0
2024-10-06,Direct,78,156,16,10.26,2.97,44.97,0.0,0.0
2024-10-06,Organic Search,136,408,18,4.41,3.58,103.72,0.0,0.0
2024-10-06,Social (FB/IG),157,2041,60,2.94,1.75,83.55,423.91,0.2
2024-10-07,Email,36,72,10,13.89,1.66,0.0,913.38,0.0
2024-10-07,Shopee Ads,72,936,12,1.28,1.09,0.0,664.92,0.0
2024-10-08,Referral,23,46,5,10.87,4.21,0.0,0.0,0.0
2024-10-08,Referral,29,58,6,10.34,4.86,42.96,0.0,0.0
2024-10-08,Email,26,78,7,8.97,1.65,0.0,919.59,0.0
2024-10-09,Lazada Ads,141,2679,17,0.63,1.85,78.51,816.05,0.1
2024-10-11,Organic Search,130,260,26,10.0,3.32,164.33,0.0,0.0
2024-10-12,Referral,27,54,7,12.96,1.26,0.0,0.0,0.0
2024-10-13,Email,10,40,2,5.0,4.03,0.0,528.85,0.0
2024-10-13,Paid Search (Google Ads),58,638,4,0.63,3.51,67.56,635.48,0.11
2024-10-13,Referral,35,70,4,5.71,1.66,0.0,0.0,0.0
2024-10-14,Referral,51,102,8,7.84,4.23,59.41,0.0,0.0
2024-10-14,Organic Search,69,207,15,7.25,2.33,48.78,0.0,0.0
2024-10-15,Organic Search,94,282,13,4.61,2.4,45.3,0.0,0.0
2024-10-15,Referral,29,116,8,6.9,3.25,0.0,0.0,0.0
2024-10-16,Direct,86,172,22,12.79,4.77,146.28,0.0,0.0
2024-10-16,Shopee Ads,152,1520,42,2.76,4.81,324.34,215.53,1.5
2024-10-16,Email,14,42,2,4.76,4.57,0.0,284.18,0.0
2024-10-17,Lazada Ads,174,2262,24,1.06,4.05,236.67,912.81,0.26
2024-10-17,Email,21,42,3,7.14,3.94,0.0,335.99,0.0
2024-10-17,Direct,48,192,13,6.77,2.22,26.62,0.0,0.0
2024-10-17,Organic Search,57,114,12,10.53,2.98,40.4,0.0,0.0
2024-10-18,Email,26,52,7,13.46,2.54,0.0,353.86,0.0
2024-10-18,Paid Search (Google Ads),72,1368,7,0.51,3.56,64.19,521.05,0.12
2024-10-19,Direct,92,276,16,5.8,2.56,85.78,0.0,0.0
2024-10-19,Paid Search (Google Ads),106,1590,37,2.33,4.93,107.23,735.74,0.15
2024-10-19,Email,38,114,8,7.02,2.01,0.0,241.87,0.0
2024-10-19,Social (FB/IG),144,1728,13,0.75,2.09,131.7,144.91,0.91
2024-10-20,Direct,45,135,7,5.19,4.54,77.76,0.0,0.0
2024-10-20,Shopee Ads,114,1482,38,2.56,1.91,58.27,996.7,0.06
2024-10-20,Social (FB/IG),113,1469,29,1.97,1.06,25.78,127.58,0.2
2024-10-21,Shopee Ads,167,2505,66,2.63,2.8,100.16,271.63,0.37
2024-10-22,Lazada Ads,134,2278,23,1.01,1.96,89.49,167.3,0.53
2024-10-22,Shopee Ads,172,2408,44,1.83,1.79,78.91,319.45,0.25
2024-10-23,Email,12,24,2,8.33,1.46,0.0,838.19,0.0
2024-10-24,Organic Search,141,423,39,9.22,4.34,173.8,0.0,0.0
2024-10-24,Paid Search (Google Ads),116,1508,16,1.06,1.8,71.82,608.17,0.12
2024-10-24,Referral,46,184,11,5.98,1.39,0.0,0.0,0.0
2024-10-25,Shopee Ads,74,1406,26,1.85,3.17,60.95,593.53,0.1
2024-10-25,Paid Search (Google Ads),44,836,23,2.75,1.81,0.0,588.33,0.0
2024-10-26,Social (FB/IG),92,920,7,0.76,3.67,65.24,599.46,0.11
2024-10-27,Shopee Ads,195,2145,21,0.98,3.87,335.41,847.59,0.4
2024-10-27,Referral,31,124,5,4.03,2.04,0.0,0.0,0.0
2024-10-27,Lazada Ads,96,1440,31,2.15,2.02,41.0,350.43,0.12
2024-10-27,Direct,94,188,15,7.98,4.53,87.77,0.0,0.0
2024-10-27,Paid Search (Google Ads),68,748,5,0.67,4.17,70.24,464.92,0.15
2024-10-27,Social (FB/IG),145,2175,43,1.98,4.89,243.85,609.09,0.4
2024-10-27,Direct,86,258,8,3.1,2.72,60.86,0.0,0.0
2024-10-28,Paid Search (Google Ads),74,1258,32,2.54,3.75,87.2,858.57,0.1
2024-10-28,Shopee Ads,84,1176,17,1.45,3.17,73.78,627.39,0.12
2024-10-29,Lazada Ads,166,1826,23,1.26,2.58,80.47,456.52,0.18
2024-10-29,Social (FB/IG),97,1455,8,0.55,1.36,27.18,201.58,0.13
2024-10-29,Lazada Ads,111,1776,19,1.07,1.89,82.75,300.03,0.28
2024-10-30,Referral,48,144,10,6.94,1.8,0.0,0.0,0.0
2024-10-30,Direct,97,388,19,4.9,4.58,115.41,0.0,0.0
2024-10-31,Lazada Ads,175,1925,22,1.14,3.81,229.39,302.93,0.76
2024-10-31,Referral,58,232,7,3.02,4.58,51.86,0.0,0.0
2024-11-01,Paid Search (Google Ads),99,1881,17,0.9,2.99,80.55,248.63,0.32
2024-11-02,Social (FB/IG),175,2975,45,1.51,4.95,304.24,351.67,0.87
2024-11-02,Email,23,46,6,13.04,4.58,28.42,267.32,0.11
2024-11-02,Direct,84,168,14,8.33,3.09,97.87,0.0,0.0
2024-11-02,Paid Search (Google Ads),42,756,10,1.32,3.97,46.78,843.27,0.06
2024-11-02,Social (FB/IG),130,1430,38,2.66,2.63,126.34,314.83,0.4
2024-11-03,Referral,40,120,4,3.33,4.85,22.7,0.0,0.0
2024-11-04,Organic Search,55,220,9,4.09,4.51,46.64,0.0,0.0
2024-11-04,Referral,21,63,3,4.76,1.33,0.0,0.0,0.0
2024-11-04,Social (FB/IG),160,2560,16,0.62,3.13,194.57,147.84,1.32
2024-11-04,Lazada Ads,129,1806,13,0.72,4.03,205.22,229.85,0.89
2024-11-04,Direct,96,288,11,3.82,1.2,35.57,0.0,0.0
2024-11-04,Social (FB/IG),72,1224,31,2.53,4.66,92.31,148.23,0.62
2024-11-04,Shopee Ads,190,3230,61,1.89,3.1,218.42,196.68,1.11
2024-11-05,Referral,43,172,11,6.4,4.51,45.78,0.0,0.0
2024-11-05,Shopee Ads,165,2970,24,0.81,3.91,261.17,285.57,0.91
2024-11-05,Paid Search (Google Ads),115,1955,10,0.51,1.1,38.19,889.99,0.04
2024-11-05,Direct,36,144,9,6.25,2.57,0.0,0.0,0.0
2024-11-06,Lazada Ads,165,2970,34,1.14,3.83,157.92,709.04,0.22
2024-11-06,Paid Search (Google Ads),76,836,10,1.2,3.05,78.02,311.81,0.25
2024-11-06,Paid Search (Google Ads),83,1162,15,1.29,4.11,95.89,621.11,0.15
2024-11-07,Lazada Ads,163,2445,30,1.23,4.66,259.83,878.74,0.3
2024-11-07,Paid Search (Google Ads),49,784,13,1.66,2.92,47.37,466.72,0.1
2024-11-07,Social (FB/IG),129,1677,49,2.92,2.4,74.35,707.9,0.11
2024-11-08,Organic Search,85,340,20,5.88,3.46,57.49,0.0,0.0
2024-11-08,Direct,68,272,9,3.31,1.0,0.0,0.0,0.0
2024-11-08,Social (FB/IG),109,1853,23,1.24,4.95,140.82,865.31,0.16
2024-11-08,Lazada Ads,174,2958,39,1.32,1.94,144.39,275.47,0.52
2024-11-08,Lazada Ads,105,1050,24,2.29,3.31,99.65,501.35,0.2
2024-11-08,Lazada Ads,149,2831,41,1.45,1.3,27.33,159.74,0.17
2024-11-08,Direct,42,126,6,4.76,1.08,0.0,0.0,0.0
2024-11-09,Direct,93,372,24,6.45,2.47,77.33,0.0,0.0
2024-11-09,Organic Search,144,576,38,6.6,3.09,124.73,0.0,0.0
2024-11-09,Social (FB/IG),60,780,15,1.92,2.69,26.57,288.84,0.09
2024-11-09,Shopee Ads,73,730,13,1.78,2.11,47.33,296.97,0.16
2024-11-09,Paid Search (Google Ads),60,900,19,2.11,4.54,47.77,269.83,0.18
2024-11-09,Social (FB/IG),179,2327,34,1.46,2.32,183.67,482.25,0.38
2024-11-09,Organic Search,136,272,33,12.13,2.22,140.16,0.0,0.0
2024-11-10,Email,35,105,7,6.67,3.24,47.73,707.53,0.07
2024-11-10,Email,20,80,2,2.5,3.49,0.0,986.77,0.0
2024-11-10,Email,38,152,5,3.29,2.16,0.0,762.28,0.0
2024-11-10,Paid Search (Google Ads),114,1254,30,2.39,3.29,126.29,568.44,0.22
2024-11-10,Organic Search,111,333,14,4.2,2.66,68.34,0.0,0.0
2024-11-10,Referral,54,162,9,5.56,1.01,0.0,0.0,0.0
2024-11-10,Paid Search (Google Ads),81,1458,25,1.71,1.64,22.98,431.68,0.05
2024-11-11,Shopee Ads,114,1254,20,1.59,2.42,61.42,990.53,0.06
2024-11-12,Lazada Ads,85,850,7,0.82,4.22,97.86,902.99,0.11
2024-11-12,Referral,24,96,6,6.25,2.22,0.0,0.0,0.0
2024-11-12,Shopee Ads,159,2385,39,1.64,1.01,21.57,931.86,0.02
2024-11-12,Shopee Ads,151,2265,33,1.46,1.03,40.41,729.41,0.06
2024-11-12,Referral,33,66,4,6.06,2.85,0.0,0.0,0.0
2024-11-12,Social (FB/IG),136,2448,71,2.9,2.56,91.23,720.04,0.13
2024-11-13,Direct,75,150,16,10.67,2.24,23.3,0.0,0.0
2024-11-13,Lazada Ads,61,671,4,0.6,4.22,93.02,612.21,0.15
2024-11-13,Shopee Ads,156,1872,34,1.82,1.01,26.28,286.48,0.09
2024-11-13,Social (FB/IG),107,1177,33,2.8,4.1,115.47,658.62,0.18
2024-11-13,Social (FB/IG),149,2831,74,2.61,2.26,140.17,285.63,0.49
2024-11-13,Email,11,22,1,4.55,3.28,0.0,344.38,0.0
2024-11-13,Organic Search,126,504,20,3.97,1.0,48.88,0.0,0.0
2024-11-14,Paid Search (Google Ads),60,720,20,2.78,2.31,40.92,177.7,0.23
2024-11-14,Email,22,88,5,5.68,1.47,0.0,423.72,0.0
2024-11-14,Referral,26,78,5,6.41,3.98,25.3,0.0,0.0
2024-11-14,Social (FB/IG),80,1440,37,2.57,3.14,82.7,194.28,0.43
2024-11-14,Direct,79,158,20,12.66,4.1,113.84,0.0,0.0
2024-11-15,Social (FB/IG),141,1410,25,1.77,1.9,82.29,322.12,0.26
2024-11-15,Organic Search,64,256,16,6.25,4.24,71.4,0.0,0.0
2024-11-15,Organic Search,86,258,16,6.2,2.67,86.94,0.0,0.0
2024-11-15,Referral,58,174,11,6.32,1.79,32.73,0.0,0.0
2024-11-16,Lazada Ads,137,1507,23,1.53,2.23,63.33,838.59,0.08
2024-11-16,Paid Search (Google Ads),60,960,24,2.5,1.78,20.45,158.22,0.13
2024-11-16,Referral,21,42,3,7.14,4.83,37.81,0.0,0.0
2024-11-16,Email,34,68,8,11.76,3.85,39.89,604.78,0.07
2024-11-16,Referral,56,168,11,6.55,3.26,35.37,0.0,0.0
2024-11-16,Email,23,69,3,4.35,4.14,0.0,590.06,0.0
2024-11-17,Social (FB/IG),101,1616,44,2.72,1.54,44.57,981.66,0.05
2024-11-17,Lazada Ads,63,693,13,1.88,2.13,28.85,591.04,0.05
2024-11-17,Direct,33,99,9,9.09,2.34,0.0,0.0,0.0
2024-11-17,Organic Search,71,142,11,7.75,4.58,69.81,0.0,0.0
2024-11-18,Paid Search (Google Ads),56,952,5,0.53,1.56,0.0,435.49,0.0
2024-11-18,Email,23,46,6,13.04,2.43,0.0,358.04,0.0
2024-11-18,Referral,50,100,5,5.0,3.36,22.77,0.0,0.0
2024-11-19,Direct,74,148,17,11.49,1.46,30.22,0.0,0.0
2024-11-19,Lazada Ads,75,1050,6,0.57,2.55,27.54,618.03,0.04
2024-11-19,Paid Search (Google Ads),45,585,7,1.2,1.38,0.0,171.35,0.0
2024-11-19,Lazada Ads,162,2592,55,2.12,2.15,132.84,404.61,0.33
2024-11-19,Lazada Ads,173,2595,25,0.96,3.71,239.94,279.88,0.86
2024-11-19,Lazada Ads,120,2280,58,2.54,2.76,113.36,742.68,0.15
2024-11-19,Shopee Ads,135,2025,49,2.42,3.35,123.98,293.06,0.42
2024-11-20,Social (FB/IG),161,2254,65,2.88,1.54,91.8,954.47,0.1
2024-11-20,Social (FB/IG),93,1209,23,1.9,4.12,89.6,849.8,0.11
2024-11-20,Social (FB/IG),109,1417,26,1.83,4.14,159.59,369.79,0.43
2024-11-20,Email,34,102,7,6.86,1.65,0.0,822.92,0.0
2024-11-20,Lazada Ads,94,1692,23,1.36,1.04,0.0,431.84,0.0
2024-11-21,Shopee Ads,181,3439,97,2.82,2.27,141.05,490.24,0.29
2024-11-21,Referral,50,150,8,5.33,1.16,0.0,0.0,0.0
2024-11-21,Lazada Ads,76,988,29,2.94,2.31,27.07,855.97,0.03
2024-11-21,Direct,61,183,13,7.1,4.94,148.63,0.0,0.0
2024-11-21,Shopee Ads,111,1443,26,1.8,4.97,217.94,764.81,0.28
2024-11-21,Organic Search,115,230,19,8.26,4.22,95.39,0.0,0.0
2024-11-22,Referral,51,204,13,6.37,2.24,30.87,0.0,0.0
2024-11-22,Paid Search (Google Ads),114,1254,23,1.83,3.69,140.44,662.16,0.21
2024-11-23,Shopee Ads,92,1748,23,1.32,2.29,81.28,803.51,0.1
2024-11-23,Email,24,48,6,12.5,3.85,0.0,290.08,0.0
2024-11-23,Social (FB/IG),129,1419,36,2.54,2.66,123.56,683.76,0.18
2024-11-23,Email,30,60,7,11.67,1.78,0.0,411.2,0.0
2024-11-24,Paid Search (Google Ads),55,1045,23,2.2,1.5,0.0,927.46,0.0
2024-11-24,Social (FB/IG),60,660,4,0.61,2.35,46.7,746.1,0.06
2024-11-24,Social (FB/IG),64,896,18,2.01,3.44,68.94,537.83,0.13
2024-11-24,Email,31,93,3,3.23,3.3,38.09,399.35,0.1
2024-11-24,Social (FB/IG),137,1644,11,0.67,1.88,56.97,801.48,0.07
2024-11-24,Shopee Ads,152,2888,24,0.83,2.12,91.24,188.21,0.48
2024-11-24,Social (FB/IG),144,2304,20,0.87,2.37,100.78,284.39,0.35
2024-11-25,Direct,49,98,9,9.18,3.79,45.68,0.0,0.0
2024-11-25,Lazada Ads,164,1640,41,2.5,4.13,247.88,385.66,0.64
2024-11-25,Social (FB/IG),170,2720,53,1.95,1.31,47.31,744.16,0.06
2024-11-25,Organic Search,125,250,20,8.0,1.01,41.34,0.0,0.0
2024-11-26,Lazada Ads,66,792,17,2.15,1.16,0.0,905.55,0.0
2024-11-26,Lazada Ads,61,915,7,0.77,3.19,39.62,895.84,0.04
2024-11-26,Referral,53,212,11,5.19,1.59,0.0,0.0,0.0
2024-11-26,Referral,57,228,14,6.14,3.61,67.71,0.0,0.0
2024-11-26,Organic Search,72,216,18,8.33,3.32,68.94,0.0,0.0
2024-11-27,Organic Search,147,588,14,2.38,4.71,149.05,0.0,0.0
2024-11-27,Paid Search (Google Ads),92,1564,23,1.47,3.39,111.48,511.32,0.22
2024-11-27,Referral,36,72,5,6.94,4.61,40.92,0.0,0.0
2024-11-28,Direct,77,231,14,6.06,4.41,149.67,0.0,0.0
2024-11-29,Referral,48,96,4,4.17,2.07,0.0,0.0,0.0
2024-11-29,Organic Search,52,156,14,8.97,2.42,46.82,0.0,0.0
2024-11-29,Referral,44,88,4,4.55,2.63,29.95,0.0,0.0
2024-11-29,Email,13,39,2,5.13,3.0,0.0,610.88,0.0
2024-11-30,Direct,70,280,8,2.86,2.37,30.27,0.0,0.0
2024-11-30,Direct,82,164,17,10.37,4.46,91.41,0.0,0.0
2024-11-30,Organic Search,98,392,25,6.38,3.44,131.32,0.0,0.0
2024-11-30,Paid Search (Google Ads),47,470,4,0.85,4.44,99.5,591.3,0.17
2024-12-01,Organic Search,50,150,5,3.33,2.3,22.9,0.0,0.0
2024-12-01,Shopee Ads,161,1771,13,0.73,1.29,53.54,820.14,0.07
2024-12-01,Paid Search (Google Ads),54,1026,15,1.46,1.37,0.0,950.11,0.0
2024-12-01,Paid Search (Google Ads),103,1751,35,2.0,2.95,114.31,467.8,0.24
2024-12-02,Referral,23,46,4,8.7,1.75,0.0,0.0,0.0
2024-12-02,Email,17,68,4,5.88,1.93,0.0,682.23,0.0
2024-12-02,Lazada Ads,132,2376,70,2.95,1.41,28.04,805.84,0.03
2024-12-02,Shopee Ads,189,2457,23,0.94,2.24,116.82,719.0,0.16
2024-12-02,Lazada Ads,115,1495,13,0.87,4.84,122.39,442.11,0.28
2024-12-02,Shopee Ads,73,1314,23,1.75,2.48,39.47,369.03,0.11
2024-12-02,Shopee Ads,177,2124,15,0.71,1.15,43.9,802.63,0.05
2024-12-02,Referral,24,48,4,8.33,1.6,0.0,0.0,0.0
2024-12-02,Email,15,60,3,5.0,3.38,0.0,513.58,0.0
2024-12-02,Shopee Ads,84,1344,25,1.86,1.32,24.17,651.42,0.04
2024-12-03,Paid Search (Google Ads),80,1120,32,2.86,2.79,40.36,695.11,0.06
2024-12-03,Paid Search (Google Ads),60,660,16,2.42,2.84,34.03,819.08,0.04
