Order_No,Item Name,Quantity,Unit_Price,Platform,Customer_ID,Payment_Type,Order_Date
ORD001633,Product SKU0093,5,13.77,Shopee,CUST0058,Wallet,2024-03-26
ORD001634,Product SKU0031,7,20.21,Shopify,CUST0195,Wallet,2024-02-04
ORD001635,Product SKU0070,2,19.78,Lazada,CUST0131,Wallet,2023-07-31
ORD001636,Product SKU0038,7,10.67,Lazada,CUST0095,COD,2024-04-28
ORD001637,Product SKU0126,8,29.22,Shopee,CUST0126,Wallet,2024-11-14
ORD001638,Product SKU0040,2,22.63,Lazada,CUST0060,Credit Card,2023-10-21
ORD001639,Product SKU0093,4,11.37,Lazada,CUST0124,Credit Card,2024-06-22
ORD001640,Product SKU0074,8,17.64,Shopify,CUST0110,COD,2023-11-10
ORD001641,Product SKU0029,2,5.49,Shopify,CUST0063,Credit Card,2023-11-19
ORD001642,Product SKU0021,7,21.58,Shopify,CUST0095,COD,2024-05-29
ORD001643,Product SKU0094,5,12.34,Shopee,CUST0092,Credit Card,2024-09-12
ORD001644,Product SKU0045,8,27.93,Shopee,CUST0148,Wallet,2024-03-27
ORD001645,Product SKU0016,6,21.55,Shopee,CUST0060,Wallet,2023-07-18
ORD001646,Product SKU0036,3,18.1,Lazada,CUST0037,Wallet,2023-01-02
ORD001647,Product SKU0072,1,16.04,Lazada,CUST0031,COD,2023-01-06
ORD001648,Product SKU0066,6,28.64,Shopee,CUST0112,COD,2023-02-28
ORD001649,Product SKU0085,3,24.14,Shopee,CUST0023,Credit Card,2023-02-08
ORD001650,Product SKU0014,6,9.28,Shopee,CUST0014,Credit Card,2024-04-30
ORD001651,Product SKU0060,2,17.08,Shopee,CUST0171,Wallet,2024-12-08
ORD001652,Product SKU0059,1,10.66,Shopify,CUST0034,Wallet,2024-04-23
ORD001653,Product SKU0028,7,23.78,Lazada,CUST0010,Wallet,2023-05-26
ORD001654,Product SKU0094,7,22.75,Lazada,CUST0107,COD,2024-06-18
ORD001655,Product SKU0058,2,6.49,Shopify,CUST0002,COD,2023-04-28
ORD001656,Product SKU0048,4,11.41,Shopee,CUST0065,COD,2023-07-08
ORD001657,Product SKU0033,2,27.64,Lazada,CUST0162,Credit Card,2023-10-01
ORD001658,Product SKU0060,3,3.52,Shopee,CUST0029,Credit Card,2024-01-18
ORD001659,Product SKU0025,6,3.29,Shopee,CUST0131,Wallet,2023-09-11
ORD001660,Product SKU0020,5,11.64,Shopee,CUST0029,Credit Card,2024-11-19
ORD001661,Product SKU0053,3,22.53,Shopee,CUST0091,Wallet,2023-03-15
ORD001662,Product SKU0077,2,15.62,Shopee,CUST0045,COD,2023-12-20
ORD001663,Product SKU0047,1,5.26,Shopee,CUST0077,Wallet,2023-10-14
ORD001664,Product SKU0009,1,22.97,Shopify,CUST0085,Wallet,2023-07-11
ORD001665,Product SKU0112,4,28.3,Shopee,CUST0184,COD,2023-09-30
ORD001666,Product SKU0009,1,5.64,Shopee,CUST0013,Wallet,2024-04-09
ORD001667,Product SKU0020,8,20.77,Shopify,CUST0173,Credit Card,2024-06-07
ORD001668,Product SKU0085,5,20.56,Shopee,CUST0011,Credit Card,2023-12-13
ORD001669,Product SKU0093,3,7.18,Shopify,CUST0080,COD,2023-08-27
ORD001670,Product SKU0019,1,6.19,Lazada,CUST0085,Credit Card,2024-06-26
ORD001671,Product SKU0110,8,3.56,Lazada,CUST0042,Wallet,2024-02-13
ORD001672,Product SKU0065,3,12.66,Shopee,CUST0022,Wallet,2023-05-20
ORD001673,Product SKU0042,1,24.14,Shopee,CUST0143,Wallet,2023-01-05
ORD001674,Product SKU0102,1,10.26,Shopee,CUST0145,COD,2024-12-27
ORD001675,Product SKU0020,1,28.31,Shopify,CUST0193,COD,2024-11-06
ORD001676,Product SKU0104,8,28.5,Shopee,CUST0180,Credit Card,2023-12-31
ORD001677,Product SKU0119,6,24.23,Shopee,CUST0008,COD,2024-11-10
ORD001678,Product SKU0035,7,13.88,Shopee,CUST0156,Wallet,2024-10-30
ORD001679,Product SKU0114,2,29.35,Lazada,CUST0011,Wallet,2023-06-06
ORD001680,Product SKU0118,6,10.81,Shopify,CUST0164,COD,2024-10-10
ORD001681,Product SKU0044,5,6.2,Lazada,CUST0049,Wallet,2024-10-13
ORD001682,Product SKU0046,8,10.95,Lazada,CUST0181,Credit Card,2023-06-28
ORD001683,Product SKU0103,1,15.59,Shopee,CUST0147,Wallet,2023-06-15
ORD001684,Product SKU0018,3,23.03,Shopify,CUST0075,COD,2023-11-02
ORD001685,Product SKU0040,2,29.26,Shopee,CUST0194,COD,2024-07-09
ORD001686,Product SKU0022,8,19.05,Shopee,CUST0087,Wallet,2023-10-21
ORD001687,Product SKU0048,1,12.43,Lazada,CUST0011,Credit Card,2023-06-30
ORD001688,Product SKU0052,4,2.52,Lazada,CUST0117,Wallet,2024-01-20
ORD001689,Product SKU0082,8,26.25,Lazada,CUST0175,COD,2023-08-25
ORD001690,Product SKU0045,7,16.14,Lazada,CUST0064,Wallet,2024-05-05
ORD001691,Product SKU0130,8,10.82,Shopee,CUST0169,COD,2024-02-17
ORD001692,Product SKU0083,6,3.02,Shopify,CUST0116,Wallet,2023-05-30
ORD001693,Product SKU0075,8,23.63,Lazada,CUST0138,COD,2024-07-26
ORD001694,Product SKU0097,7,10.64,Shopee,CUST0050,Credit Card,2024-11-27
ORD001695,Product SKU0111,8,6.41,Shopify,CUST0122,COD,2023-05-14
ORD001696,Product SKU0099,1,16.1,Shopee,CUST0104,COD,2023-04-13
ORD001697,Product SKU0109,2,7.83,Shopee,CUST0075,COD,2024-03-26
ORD001698,Product SKU0094,8,13.01,Lazada,CUST0114,COD,2023-05-23
ORD001699,Product SKU0100,1,23.26,Shopee,CUST0004,Wallet,2024-05-29
ORD001700,Product SKU0126,6,20.32,Shopee,CUST0143,COD,2023-09-18
ORD001701,Product SKU0084,8,26.42,Shopee,CUST0179,Wallet,2024-09-11
ORD001702,Product SKU0087,7,20.32,Lazada,CUST0149,Credit Card,2024-02-08
ORD001703,Product SKU0111,8,3.99,Shopify,CUST0001,Wallet,2023-11-12
ORD001704,Product SKU0088,7,8.6,Shopee,CUST0139,COD,2023-03-27
ORD001705,Product SKU0079,4,23.61,Shopify,CUST0044,Wallet,2024-03-05
ORD001706,Product SKU0081,8,6.48,Shopee,CUST0199,Wallet,2023-11-22
ORD001707,Product SKU0086,2,24.5,Shopee,CUST0070,Credit Card,2024-04-20
ORD001708,Product SKU0071,2,20.08,Shopee,CUST0154,Wallet,2023-09-07
ORD001709,Product SKU0072,2,24.59,Lazada,CUST0008,Wallet,2024-10-25
ORD001710,Product SKU0017,4,3.26,Shopify,CUST0121,Credit Card,2024-11-11
ORD001711,Product SKU0053,1,14.77,Shopify,CUST0192,Credit Card,2023-11-22
ORD001712,Product SKU0054,7,9.97,Lazada,CUST0107,Wallet,2024-10-17
ORD001713,Product SKU0069,4,28.26,Lazada,CUST0191,Wallet,2023-08-22
ORD001714,Product SKU0110,7,9.37,Shopee,CUST0032,COD,2024-08-22
ORD001715,Product SKU0063,6,22.83,Shopee,CUST0122,Wallet,2024-02-15
ORD001716,Product SKU0060,3,29.73,Shopee,CUST0163,Wallet,2024-11-26
ORD001717,Product SKU0083,3,8.02,Shopee,CUST0006,COD,2024-01-11
ORD001718,Product SKU0108,4,5.34,Shopify,CUST0135,Credit Card,2023-06-07
ORD001719,Product SKU0102,5,7.39,Shopify,CUST0068,COD,2023-05-22
ORD001720,Product SKU0087,2,10.11,Shopify,CUST0103,Wallet,2023-03-03
ORD001721,Product SKU0072,8,10.3,Lazada,CUST0070,Wallet,2023-11-04
ORD001722,Product SKU0036,6,19.85,Shopee,CUST0186,Credit Card,2024-02-23
ORD001723,Product SKU0018,6,24.93,Shopee,CUST0195,COD,2023-12-21
ORD001724,Product SKU0009,4,11.76,Shopee,CUST0059,Wallet,2024-07-04
ORD001725,Product SKU0078,4,28.52,Lazada,CUST0076,Wallet,2024-12-10
ORD001726,Product SKU0120,2,4.43,Lazada,CUST0166,Credit Card,2023-04-11
ORD001727,Product SKU0028,6,25.82,Lazada,CUST0053,COD,2023-05-19
ORD001728,Product SKU0099,5,22.48,Shopee,CUST0066,Wallet,2024-07-07
ORD001729,Product SKU0073,3,25.61,Shopee,CUST0011,Credit Card,2024-04-14
ORD001730,Product SKU0022,3,26.66,Shopee,CUST0091,COD,2023-08-21
ORD001731,Product SKU0046,6,24.28,Lazada,CUST0095,COD,2024-04-30
ORD001732,Product SKU0121,1,11.6,Shopify,CUST0195,Wallet,2023-03-28
ORD001733,Product SKU0060,6,27.15,Shopee,CUST0016,Wallet,2024-02-18
ORD001734,Product SKU0086,7,15.09,Shopify,CUST0150,Wallet,2023-08-06
ORD001735,Product SKU0047,3,2.3,Shopee,CUST0093,Wallet,2024-11-03
ORD001736,Product SKU0113,6,2.47,Shopee,CUST0022,Credit Card,2024-02-21
ORD001737,Product SKU0090,1,15.42,Shopify,CUST0112,COD,2024-05-28
ORD001738,Product SKU0060,6,2.02,Shopee,CUST0076,COD,2024-02-17
ORD001739,Product SKU0045,3,6.5,Lazada,CUST0102,Credit Card,2024-04-27
ORD001740,Product SKU0066,1,4.06,Lazada,CUST0051,Credit Card,2023-10-31
ORD001741,Product SKU0101,4,4.45,Lazada,CUST0005,COD,2023-07-26
ORD001742,Product SKU0111,1,14.07,Lazada,CUST0147,Credit Card,2023-11-07
ORD001743,Product SKU0038,6,6.86,Lazada,CUST0069,Credit Card,2023-05-30
ORD001744,Product SKU0040,3,23.13,Shopee,CUST0049,Wallet,2024-08-19
ORD001745,Product SKU0056,3,6.53,Shopee,CUST0119,Credit Card,2024-12-01
ORD001746,Product SKU0099,4,23.21,Shopee,CUST0045,Credit Card,2023-07-16
ORD001747,Product SKU0051,7,24.61,Shopify,CUST0029,Credit Card,2024-03-23
ORD001748,Product SKU0007,3,21.63,Shopee,CUST0078,Wallet,2023-04-17
ORD001749,Product SKU0001,3,6.27,Lazada,CUST0039,Wallet,2024-10-25
ORD001750,Product SKU0061,7,14.65,Shopee,CUST0165,Credit Card,2023-11-20
ORD001751,Product SKU0110,6,12.66,Lazada,CUST0048,Credit Card,2024-12-27
ORD001752,Product SKU0083,1,28.54,Shopee,CUST0164,Credit Card,2024-08-18
ORD001753,Product SKU0071,1,2.83,Lazada,CUST0040,Wallet,2024-08-05
ORD001754,Product SKU0014,6,29.54,Shopify,CUST0061,COD,2024-08-31
ORD001755,Product SKU0101,5,11.38,Lazada,CUST0164,Wallet,2023-08-09
ORD001756,Product SKU0101,4,28.2,Lazada,CUST0099,Credit Card,2023-08-23
ORD001757,Product SKU0107,5,25.75,Shopee,CUST0066,Credit Card,2024-06-30
ORD001758,Product SKU0028,2,19.69,Lazada,CUST0107,Wallet,2024-12-01
ORD001759,Product SKU0013,3,4.81,Shopee,CUST0115,COD,2023-12-21
ORD001760,Product SKU0031,1,17.47,Lazada,CUST0048,Credit Card,2023-07-24
ORD001761,Product SKU0076,5,7.52,Lazada,CUST0148,Credit Card,2024-09-07
ORD001762,Product SKU0089,4,7.6,Shopify,CUST0182,Credit Card,2024-03-22
ORD001763,Product SKU0129,6,2.46,Shopee,CUST0183,COD,2024-04-08
ORD001764,Product SKU0116,8,17.8,Shopee,CUST0139,COD,2023-04-04
ORD001765,Product SKU0029,6,28.44,Shopee,CUST0021,Credit Card,2024-07-15
ORD001766,Product SKU0095,8,10.27,Lazada,CUST0071,COD,2024-12-06
ORD001767,Product SKU0089,3,13.83,Shopee,CUST0105,COD,2023-06-30
ORD001768,Product SKU0121,5,15.65,Lazada,CUST0104,Wallet,2024-04-27
ORD001769,Product SKU0114,3,8.17,Shopee,CUST0037,COD,2024-12-07
ORD001770,Product SKU0111,7,13.24,Shopee,CUST0058,COD,2024-02-06
ORD001771,Product SKU0102,5,8.03,Shopee,CUST0174,Wallet,2024-11-22
ORD001772,Product SKU0110,1,2.8,Lazada,CUST0057,COD,2024-07-22
ORD001773,Product SKU0049,7,14.25,Shopee,CUST0134,COD,2024-08-30
ORD001774,Product SKU0050,3,7.0,Shopify,CUST0154,Wallet,2023-04-21
ORD001775,Product SKU0005,2,3.05,Shopee,CUST0050,Credit Card,2024-06-29
ORD001776,Product SKU0087,3,17.98,Shopee,CUST0092,Credit Card,2023-10-18
ORD001777,Product SKU0100,6,15.19,Shopify,CUST0075,COD,2023-04-11
ORD001778,Product SKU0075,7,26.07,Shopee,CUST0196,Wallet,2024-11-21
ORD001779,Product SKU0058,6,16.0,Shopee,CUST0080,Wallet,2023-05-24
ORD001780,Product SKU0105,4,24.28,Shopify,CUST0150,COD,2024-08-23
ORD001781,Product SKU0034,7,20.4,Shopee,CUST0013,COD,2023-12-21
ORD001782,Product SKU0062,1,15.41,Shopify,CUST0117,Credit Card,2023-07-29
ORD001783,Product SKU0080,6,10.29,Shopee,CUST0071,Wallet,2024-10-17
ORD001784,Product SKU0066,2,18.18,Shopee,CUST0183,Wallet,2023-02-14
ORD001785,Product SKU0016,7,12.13,Shopee,CUST0059,Wallet,2023-01-25
ORD001786,Product SKU0075,4,25.51,Lazada,CUST0151,Wallet,2023-12-14
ORD001787,Product SKU0013,6,21.77,Shopify,CUST0179,Wallet,2023-11-17
ORD001788,Product SKU0024,7,22.51,Lazada,CUST0097,Credit Card,2023-05-31
ORD001789,Product SKU0122,4,28.99,Lazada,CUST0005,Wallet,2024-07-23
ORD001790,Product SKU0121,4,18.57,Shopee,CUST0114,COD,2023-12-27
ORD001791,Product SKU0111,8,14.71,Shopee,CUST0097,Wallet,2024-08-15
ORD001792,Product SKU0030,1,8.96,Shopify,CUST0083,COD,2024-07-19
ORD001793,Product SKU0101,8,6.26,Lazada,CUST0111,COD,2024-10-09
ORD001794,Product SKU0071,5,6.03,Shopify,CUST0031,COD,2024-01-03
ORD001795,Product SKU0067,8,19.05,Lazada,CUST0107,Wallet,2024-05-09
ORD001796,Product SKU0123,6,24.5,Lazada,CUST0133,Wallet,2023-06-13
ORD001797,Product SKU0078,1,16.58,Shopify,CUST0129,COD,2023-07-20
ORD001798,Product SKU0033,4,18.71,Shopee,CUST0110,COD,2024-01-23
ORD001799,Product SKU0037,5,27.23,Lazada,CUST0092,Wallet,2023-07-18
ORD001800,Product SKU0054,6,20.66,Lazada,CUST0086,Wallet,2024-12-14
ORD001801,Product SKU0027,8,7.46,Shopify,CUST0042,COD,2024-05-27
ORD001802,Product SKU0111,5,29.94,Shopify,CUST0138,Credit Card,2023-06-27
ORD001803,Product SKU0117,4,17.89,Lazada,CUST0018,Wallet,2023-05-02
ORD001804,Product SKU0014,7,7.93,Lazada,CUST0027,COD,2023-06-27
ORD001805,Product SKU0090,8,22.36,Lazada,CUST0025,Credit Card,2023-10-09
ORD001806,Product SKU0068,4,10.02,Shopify,CUST0015,Credit Card,2023-11-28
ORD001807,Product SKU0008,1,25.43,Lazada,CUST0167,COD,2023-10-19
ORD001808,Product SKU0088,4,15.66,Shopify,CUST0062,Credit Card,2024-01-18
ORD001809,Product SKU0028,3,13.19,Shopify,CUST0163,Credit Card,2024-06-11
ORD001810,Product SKU0014,3,4.39,Shopify,CUST0094,Wallet,2023-06-20
ORD001811,Product SKU0025,4,28.41,Shopee,CUST0189,Wallet,2024-08-23
ORD001812,Product SKU0094,3,6.77,Shopee,CUST0107,COD,2023-11-08
ORD001813,Product SKU0032,4,29.19,Shopee,CUST0030,Credit Card,2024-09-07
ORD001814,Product SKU0018,3,15.33,Shopify,CUST0113,COD,2024-05-30
ORD001815,Product SKU0033,2,17.89,Shopify,CUST0073,Credit Card,2023-03-01
ORD001816,Product SKU0026,1,12.54,Shopee,CUST0061,COD,2023-08-26
ORD001817,Product SKU0089,8,15.94,Lazada,CUST0110,Wallet,2023-07-14
ORD001818,Product SKU0013,1,17.12,Shopee,CUST0052,Credit Card,2023-11-23
ORD001819,Product SKU0083,3,24.11,Shopee,CUST0096,Credit Card,2024-10-23
ORD001820,Product SKU0063,1,22.89,Shopify,CUST0144,Wallet,2023-11-11
ORD001821,Product SKU0009,8,16.19,Lazada,CUST0159,Credit Card,2024-09-05
ORD001822,Product SKU0073,4,24.15,Lazada,CUST0132,Credit Card,2023-09-04
ORD001823,Product SKU0043,4,5.83,Shopee,CUST0121,Wallet,2023-05-08
ORD001824,Product SKU0065,2,10.16,Shopee,CUST0062,Credit Card,2024-10-18
ORD001825,Product SKU0065,3,17.7,Shopify,CUST0076,Credit Card,2024-08-14
ORD001826,Product SKU0014,5,4.66,Lazada,CUST0028,Credit Card,2024-12-29
ORD001827,Product SKU0013,5,23.16,Lazada,CUST0188,Credit Card,2024-01-17
ORD001828,Product SKU0050,1,11.52,Shopee,CUST0127,Wallet,2023-09-28
ORD001829,Product SKU0015,7,23.71,Shopee,CUST0052,Credit Card,2023-06-30
ORD001830,Product SKU0044,7,4.72,Shopee,CUST0015,COD,2023-02-23
ORD001831,Product SKU0108,1,10.37,Shopee,CUST0184,COD,2023-09-17
ORD001832,Product SKU0020,8,2.67,Shopee,CUST0056,Wallet,2024-06-02
ORD001833,Product SKU0118,8,14.9,Lazada,CUST0160,Wallet,2023-02-02
ORD001834,Product SKU0077,4,17.79,Shopify,CUST0144,Wallet,2024-04-05
ORD001835,Product SKU0070,7,15.31,Shopify,CUST0015,Wallet,2023-12-08
ORD001836,Product SKU0015,1,29.23,Shopee,CUST0025,Wallet,2024-11-29
ORD001837,Product SKU0037,4,22.32,Lazada,CUST0085,COD,2023-08-21
ORD001838,Product SKU0100,3,15.82,Shopify,CUST0110,Credit Card,2024-05-21
ORD001839,Product SKU0093,6,11.01,Shopify,CUST0023,COD,2023-05-10
ORD001840,Product SKU0062,4,20.35,Shopee,CUST0146,Wallet,2024-05-10
ORD001841,Product SKU0079,6,20.77,Shopee,CUST0073,Wallet,2023-10-21
ORD001842,Product SKU0096,3,17.5,Shopee,CUST0177,Wallet,2024-10-16
ORD001843,Product SKU0075,8,24.66,Shopify,CUST0082,Wallet,2024-06-04
ORD001844,Product SKU0038,8,10.63,Shopee,CUST0159,Credit Card,2023-08-20
ORD001845,Product SKU0070,4,7.39,Shopify,CUST0034,COD,2023-07-15
ORD001846,Product SKU0114,8,22.15,Lazada,CUST0049,Credit Card,2024-11-27
ORD001847,Product SKU0114,4,18.55,Shopee,CUST0040,Credit Card,2023-01-14
ORD001848,Product SKU0046,3,7.2,Shopify,CUST0167,COD,2023-11-30
ORD001849,Product SKU0064,2,22.04,Shopify,CUST0178,Credit Card,2023-09-05
ORD001850,Product SKU0021,6,23.91,Shopee,CUST0058,Wallet,2024-04-11
ORD001851,Product SKU0123,6,14.79,Lazada,CUST0098,Wallet,2023-03-31
ORD001852,Product SKU0086,3,13.88,Lazada,CUST0114,Credit Card,2024-10-04
ORD001853,Product SKU0032,6,19.51,Shopee,CUST0049,COD,2023-10-17
ORD001854,Product SKU0034,8,4.56,Shopify,CUST0197,Credit Card,2023-10-15
ORD001855,Product SKU0086,5,23.7,Lazada,CUST0196,COD,2023-08-04
ORD001856,Product SKU0125,8,29.0,Lazada,CUST0013,Credit Card,2024-01-13
ORD001857,Product SKU0034,8,6.19,Shopee,CUST0067,Wallet,2023-10-01
ORD001858,Product SKU0085,1,2.81,Shopify,CUST0076,COD,2023-08-17
ORD001859,Product SKU0078,1,9.58,Shopee,CUST0032,COD,2023-07-29
ORD001860,Product SKU0014,3,13.81,Shopee,CUST0110,COD,2023-12-18
ORD001861,Product SKU0113,4,21.66,Lazada,CUST0049,Credit Card,2024-01-02
ORD001862,Product SKU0031,8,6.37,Lazada,CUST0137,COD,2023-01-24
ORD001863,Product SKU0107,7,25.11,Lazada,CUST0003,Credit Card,2023-01-27
ORD001864,Product SKU0036,5,5.79,Shopify,CUST0200,Wallet,2023-08-16
ORD001865,Product SKU0118,2,18.7,Shopee,CUST0187,Wallet,2023-09-12
ORD001866,Product SKU0077,7,11.97,Shopify,CUST0112,Wallet,2023-04-25
ORD001867,Product SKU0001,8,8.78,Lazada,CUST0087,COD,2024-05-06
ORD001868,Product SKU0040,6,23.43,Lazada,CUST0034,COD,2024-07-25
ORD001869,Product SKU0023,7,26.38,Shopee,CUST0010,Wallet,2023-11-08
ORD001870,Product SKU0030,3,9.71,Shopee,CUST0160,COD,2024-11-20
ORD001871,Product SKU0045,3,5.62,Shopee,CUST0053,COD,2023-04-03
ORD001872,Product SKU0067,8,2.93,Shopee,CUST0075,Credit Card,2023-06-13
ORD001873,Product SKU0093,7,11.54,Lazada,CUST0167,Wallet,2024-05-20
ORD001874,Product SKU0041,4,3.92,Shopify,CUST0195,COD,2024-04-18
ORD001875,Product SKU0066,2,16.83,Lazada,CUST0082,Wallet,2024-06-05
ORD001876,Product SKU0064,1,14.51,Lazada,CUST0107,COD,2023-12-21
ORD001877,Product SKU0129,6,16.16,Lazada,CUST0189,Wallet,2024-10-25
ORD001878,Product SKU0106,2,20.59,Shopee,CUST0071,COD,2024-06-14
ORD001879,Product SKU0053,7,19.37,Shopee,CUST0023,COD,2024-11-26
ORD001880,Product SKU0035,2,27.33,Lazada,CUST0131,COD,2024-05-05
ORD001881,Product SKU0058,4,21.3,Shopee,CUST0116,COD,2024-01-06
ORD001882,Product SKU0108,6,20.98,Lazada,CUST0179,Credit Card,2024-04-02
ORD001883,Product SKU0002,7,2.31,Lazada,CUST0026,Credit Card,2024-06-09
ORD001884,Product SKU0098,1,2.29,Shopee,CUST0054,Credit Card,2023-06-02
ORD001885,Product SKU0055,5,13.45,Shopee,CUST0144,Credit Card,2023-07-29
ORD001886,Product SKU0109,3,12.81,Shopee,CUST0054,Wallet,2024-08-01
ORD001887,Product SKU0118,4,11.56,Shopify,CUST0124,Wallet,2023-02-26
ORD001888,Product SKU0112,7,23.45,Lazada,CUST0074,Wallet,2023-08-12
ORD001889,Product SKU0130,1,26.81,Shopify,CUST0074,Wallet,2023-01-27
ORD001890,Product SKU0029,5,28.34,Lazada,CUST0014,Wallet,2024-11-22
ORD001891,Product SKU0026,1,19.21,Shopee,CUST0009,COD,2024-07-10
ORD001892,Product SKU0013,4,29.68,Lazada,CUST0128,Credit Card,2024-08-22
ORD001893,Product SKU0099,5,20.14,Shopee,CUST0022,Wallet,2024-09-30
ORD001894,Product SKU0014,4,18.6,Shopify,CUST0193,Wallet,2024-10-06
ORD001895,Product SKU0023,5,24.28,Shopee,CUST0172,Credit Card,2024-04-02
ORD001896,Product SKU0035,7,24.15,Shopee,CUST0018,Credit Card,2024-12-27
ORD001897,Product SKU0028,4,9.45,Shopee,CUST0046,Credit Card,2023-09-03
ORD001898,Product SKU0003,3,17.51,Shopee,CUST0029,COD,2023-11-10
ORD001899,Product SKU0099,8,15.19,Shopee,CUST0174,Credit Card,2023-12-04
ORD001900,Product SKU0128,4,12.36,Lazada,CUST0133,COD,2024-02-20
ORD001901,Product SKU0035,5,14.01,Shopify,CUST0083,COD,2023-02-08
ORD001902,Product SKU0003,6,21.47,Shopify,CUST0053,COD,2023-09-27
ORD001903,Product SKU0109,5,11.52,Lazada,CUST0194,COD,2024-04-30
ORD001904,Product SKU0012,8,25.33,Lazada,CUST0001,Wallet,2023-03-22
ORD001905,Product SKU0062,1,18.15,Shopee,CUST0087,COD,2024-10-01
ORD001906,Product SKU0039,1,21.02,Shopee,CUST0063,Wallet,2024-02-24
ORD001907,Product SKU0111,3,29.56,Shopify,CUST0148,Credit Card,2023-06-27
ORD001908,Product SKU0087,3,23.89,Shopee,CUST0066,Wallet,2024-01-26
ORD001909,Product SKU0003,8,5.81,Shopee,CUST0162,COD,2023-06-23
ORD001910,Product SKU0043,5,22.18,Lazada,CUST0144,COD,2024-07-12
ORD001911,Product SKU0001,7,9.18,Shopee,CUST0112,Credit Card,2024-07-05
ORD001912,Product SKU0048,3,28.82,Shopee,CUST0006,COD,2024-12-16
ORD001913,Product SKU0129,6,16.0,Lazada,CUST0051,Wallet,2023-05-27
ORD001914,Product SKU0073,2,4.14,Lazada,CUST0008,Credit Card,2024-09-17
ORD001915,Product SKU0021,1,25.57,Shopify,CUST0096,COD,2024-09-30
ORD001916,Product SKU0093,1,12.82,Shopee,CUST0160,COD,2023-05-11
ORD001917,Product SKU0035,2,3.64,Shopee,CUST0032,Wallet,2023-01-02
ORD001918,Product SKU0093,6,13.58,Shopee,CUST0139,Wallet,2023-04-12
ORD001919,Product SKU0072,4,24.55,Shopee,CUST0037,COD,2023-03-07
ORD001920,Product SKU0097,3,6.17,Shopee,CUST0056,COD,2023-07-09
ORD001921,Product SKU0001,8,21.59,Shopee,CUST0166,COD,2023-12-23
ORD001922,Product SKU0021,1,28.03,Shopify,CUST0067,Wallet,2024-03-04
ORD001923,Product SKU0008,5,10.85,Lazada,CUST0067,Credit Card,2023-02-10
ORD001924,Product SKU0064,2,12.59,Shopee,CUST0096,Wallet,2024-12-16
ORD001925,Product SKU0129,3,20.19,Shopee,CUST0149,Wallet,2024-01-16
ORD001926,Product SKU0093,7,27.63,Lazada,CUST0150,COD,2023-02-06
ORD001927,Product SKU0105,4,28.19,Shopee,CUST0141,Wallet,2023-10-12
ORD001928,Product SKU0080,6,17.05,Shopee,CUST0172,Credit Card,2023-08-11
ORD001929,Product SKU0120,6,10.27,Shopee,CUST0066,Credit Card,2024-06-30
ORD001930,Product SKU0094,3,10.62,Shopee,CUST0032,COD,2024-05-21
ORD001931,Product SKU0117,6,2.43,Shopify,CUST0101,COD,2023-11-20
ORD001932,Product SKU0090,2,22.24,Shopee,CUST0127,Wallet,2024-05-10
ORD001933,Product SKU0075,7,28.79,Shopee,CUST0191,Credit Card,2024-09-19
ORD001934,Product SKU0119,5,26.05,Shopee,CUST0036,Credit Card,2024-06-28
ORD001935,Product SKU0015,1,10.19,Shopee,CUST0166,COD,2024-02-28
ORD001936,Product SKU0117,7,21.24,Shopee,CUST0174,Wallet,2024-11-08
ORD001937,Product SKU0110,3,26.23,Shopee,CUST0057,Wallet,2024-05-15
ORD001938,Product SKU0091,3,21.36,Shopify,CUST0108,COD,2024-01-10
ORD001939,Product SKU0007,4,9.31,Shopee,CUST0171,COD,2024-02-15
ORD001940,Product SKU0070,4,22.27,Shopify,CUST0142,Credit Card,2024-02-11
ORD001941,Product SKU0059,7,14.66,Shopee,CUST0072,Credit Card,2023-09-18
ORD001942,Product SKU0065,7,6.65,Shopee,CUST0026,Wallet,2024-08-23
ORD001943,Product SKU0003,5,28.12,Shopee,CUST0113,Wallet,2024-05-18
ORD001944,Product SKU0097,8,6.26,Shopee,CUST0196,COD,2024-06-25
ORD001945,Product SKU0048,3,2.4,Shopify,CUST0134,Credit Card,2024-01-03
ORD001946,Product SKU0112,3,13.81,Lazada,CUST0147,Credit Card,2023-09-15
ORD001947,Product SKU0105,5,29.84,Lazada,CUST0058,Credit Card,2023-08-04
ORD001948,Product SKU0019,7,12.36,Shopify,CUST0156,COD,2023-05-20
ORD001949,Product SKU0021,6,3.33,Shopee,CUST0092,Credit Card,2023-08-29
ORD001950,Product SKU0065,7,22.89,Lazada,CUST0046,Credit Card,2023-12-29
ORD001951,Product SKU0130,1,19.51,Shopee,CUST0113,COD,2023-08-25
ORD001952,Product SKU0043,5,18.86,Shopee,CUST0029,Wallet,2023-10-26
ORD001953,Product SKU0046,5,8.66,Lazada,CUST0027,Wallet,2024-06-17
ORD001954,Product SKU0125,3,22.15,Shopify,CUST0158,Wallet,2024-09-24
ORD001955,Product SKU0066,8,27.57,Shopify,CUST0083,Credit Card,2023-01-08
ORD001956,Product SKU0095,8,17.89,Lazada,CUST0169,Credit Card,2023-02-21
ORD001957,Product SKU0114,5,6.6,Lazada,CUST0149,Credit Card,2023-02-20
ORD001958,Product SKU0032,1,10.47,Lazada,CUST0158,Wallet,2023-02-14
ORD001959,Product SKU0018,5,9.2,Shopify,CUST0050,COD,2024-09-04
