order_id,order_datetime,channel,platform,payment_method,customer_id,subtotal_sgd,shipping_fee_sgd,gst_sgd,grand_total_sgd
ORD113042,2020-02-04 15:03,Lazada,Lazada,Credit Card,CUST104338,1.62,3,0.32,4.94
ORD113048,2020-02-04 19:14,Shopee,Shopee,Atome,CUST104976,5,0,0.35,5.35
ORD113049,2020-02-04 12:04,Website,Website,PayNow,CUST103884,18.81,2.5,1.49,22.8
ORD113050,2020-02-04 13:45,FairPrice_Online,FairPrice_Online,GrabPay,CUST100635,13,0,0.91,13.91
ORD113052,2020-02-04 10:09,Lazada,Lazada,PayNow,CUST100060,26.37,0,1.85,28.22
ORD113054,2020-02-04 10:52,Website,Website,Credit Card,CUST101839,11.32,3,1,15.32
ORD113055,2020-02-04 16:29,Lazada,Lazada,GrabPay,CUST102922,6,0,0.42,6.42
ORD113058,2020-02-05 13:05,RedMart,RedMart,ShopeePay,CUST103021,49,0,3.43,52.43
ORD113060,2020-02-05 10:59,Lazada,Lazada,ShopeePay,CUST100099,1.42,3,0.31,4.73
ORD113061,2020-02-05 15:13,Shopee,Shopee,Atome,CUST103650,11.52,3.9,1.08,16.5
ORD113062,2020-02-05 14:42,Lazada,Lazada,PayNow,CUST104696,4.55,0,0.32,4.87
ORD113066,2020-02-05 11:00,Shopee,Shopee,ShopeePay,CUST101709,11.89,3,1.04,15.93
ORD113073,2020-02-05 13:06,Website,Website,PayNow,CUST100981,7.95,0,0.56,8.51
ORD113074,2020-02-05 12:17,Shopee,Shopee,GrabPay,CUST102143,21.34,0,1.49,22.83
ORD113077,2020-02-05 13:25,Shopee,Shopee,Atome,CUST101867,24.94,0,1.75,26.69
ORD113078,2020-02-05 16:16,GrabMart,GrabMart,Atome,CUST101281,3.1,0,0.22,3.32
ORD113081,2020-02-05 15:10,Shopee,Shopee,GrabPay,CUST103438,11.57,2.5,0.98,15.05
ORD113082,2020-02-05 17:29,Shopee,Shopee,Atome,CUST101110,15.06,0,1.05,16.11
ORD113083,2020-02-05 18:40,Website,Website,Atome,CUST102361,33.21,0,2.32,35.53
ORD113084,2020-02-05 16:58,Lazada,Lazada,Atome,CUST103911,30.03,0,2.1,32.13
ORD113089,2020-02-05 11:10,Shopee,Shopee,Atome,CUST102569,12.76,0,0.89,13.65
ORD113091,2020-02-05 18:26,Lazada,Lazada,PayNow,CUST102693,4.28,3.9,0.57,8.75
ORD113093,2020-02-05 14:54,Lazada,Lazada,Atome,CUST104538,19.98,3.9,1.67,25.55
ORD113100,2020-02-06 09:56,Shopee,Shopee,Credit Card,CUST104192,10.7,3,0.96,14.66
ORD113101,2020-02-06 20:38,Lazada,Lazada,Atome,CUST100675,6.15,0,0.43,6.58
ORD113102,2020-02-06 15:49,Shopee,Shopee,GrabPay,CUST104668,6.2,3,0.64,9.84
ORD113103,2020-02-06 19:04,Shopee,Shopee,Credit Card,CUST100899,1.76,0,0.12,1.88
ORD113105,2020-02-06 20:31,Shopee,Shopee,Atome,CUST103556,7,3,0.7,10.7
ORD113107,2020-02-06 09:29,Lazada,Lazada,Credit Card,CUST102825,29.31,2.5,2.23,34.04
ORD113108,2020-02-06 11:27,Shopee,Shopee,ShopeePay,CUST104845,5.35,0,0.37,5.72
ORD113110,2020-02-06 14:35,Shopee,Shopee,ShopeePay,CUST102439,24.3,0,1.7,26
ORD113111,2020-02-06 13:12,Shopee,Shopee,Atome,CUST104053,2.64,0,0.18,2.82
ORD113113,2020-02-06 20:08,Shopee,Shopee,ShopeePay,CUST100613,3.1,2.5,0.39,5.99
ORD113114,2020-02-06 21:59,Lazada,Lazada,PayNow,CUST100798,13.66,0,0.96,14.62
ORD113116,2020-02-06 10:30,Lazada,Lazada,ShopeePay,CUST104448,10.9,0,0.76,11.66
ORD113118,2020-02-06 10:25,Website,Website,ShopeePay,GUEST1015,32.5,3.9,2.55,38.95
ORD113120,2020-02-06 20:00,Shopee,Shopee,PayNow,CUST104179,4.8,3.9,0.61,9.31
ORD113121,2020-02-06 10:58,Website,Website,Credit Card,CUST100289,13.94,2.5,1.15,17.59
ORD113122,2020-02-06 13:06,Shopee,Shopee,ShopeePay,CUST103152,49.82,0,3.49,53.31
ORD113123,2020-02-06 17:43,Website,Website,ShopeePay,CUST104435,11.74,2.5,1,15.24
ORD113124,2020-02-06 09:11,Website,Website,PayNow,CUST103343,21.95,2.5,1.71,26.16
ORD113125,2020-02-06 15:17,Shopee,Shopee,GrabPay,CUST100314,1.62,2.5,0.29,4.41
ORD113126,2020-02-06 10:59,Shopee,Shopee,GrabPay,CUST102993,6.04,3,0.63,9.67
ORD113127,2020-02-06 09:26,Shopee,Shopee,ShopeePay,CUST104427,14.96,3,1.26,19.22
ORD113129,2020-02-06 19:28,Shopee,Shopee,GrabPay,CUST100230,5.25,0,0.37,5.62
ORD113132,2020-02-06 14:37,Website,Website,ShopeePay,CUST104260,12.15,0,0.85,13
ORD113136,2020-02-07 14:30,Shopee,Shopee,GrabPay,CUST101029,5.6,0,0.39,5.99
ORD113137,2020-02-07 12:17,Website,Website,Atome,CUST100356,3.09,0,0.22,3.31
ORD113145,2020-02-07 10:33,Website,Website,PayNow,CUST102211,17.87,3.9,1.52,23.29
ORD113150,2020-02-07 13:57,Shopee,Shopee,Credit Card,CUST102029,1.62,3,0.32,4.94
ORD113152,2020-02-07 18:08,RedMart,RedMart,Atome,CUST101632,19.69,2.5,1.55,23.74
ORD113153,2020-02-07 11:23,Shopee,Shopee,ShopeePay,CUST103551,13.37,2.5,1.11,16.98
ORD113156,2020-02-07 21:23,FairPrice_Online,FairPrice_Online,Atome,CUST102216,29.17,2.5,2.22,33.89
ORD113157,2020-02-07 19:34,Shopee,Shopee,Credit Card,CUST100569,0.96,0,0.07,1.03
ORD113159,2020-02-07 20:51,GrabMart,GrabMart,ShopeePay,CUST104781,1.62,0,0.11,1.73
ORD113161,2020-02-07 09:13,FairPrice_Online,FairPrice_Online,Credit Card,CUST103070,3,0,0.21,3.21
ORD113167,2020-02-07 15:36,Website,Website,PayNow,CUST101217,18.56,0,1.3,19.86
ORD113168,2020-02-07 11:01,Lazada,Lazada,PayNow,CUST102525,5.35,0,0.37,5.72
ORD113169,2020-02-07 11:19,FairPrice_Online,FairPrice_Online,PayNow,CUST101531,3.42,2.5,0.41,6.33
ORD113171,2020-02-07 09:13,Shopee,Shopee,PayNow,CUST104566,3.08,3,0.43,6.51
ORD113172,2020-02-07 20:33,Shopee,Shopee,Atome,CUST103890,5.88,3,0.62,9.5
ORD113173,2020-02-07 21:44,Lazada,Lazada,ShopeePay,CUST104338,10.28,0,0.72,11
ORD113174,2020-02-07 17:19,Shopee,Shopee,Atome,CUST103333,10.36,3,0.94,14.3
ORD113176,2020-02-07 14:14,Lazada,Lazada,PayNow,CUST101282,11.23,3,1,15.23
ORD113178,2020-02-07 19:10,Website,Website,PayNow,CUST102190,5.72,2.5,0.58,8.8
ORD113181,2020-02-07 18:58,Website,Website,Atome,CUST102757,6.85,0,0.48,7.33
ORD113183,2020-02-07 20:18,Website,Website,ShopeePay,CUST101869,5.88,3,0.62,9.5
ORD113185,2020-02-07 09:45,GrabMart,GrabMart,ShopeePay,CUST103081,7.08,2.5,0.67,10.25
ORD113186,2020-02-08 10:15,Shopee,Shopee,ShopeePay,CUST102754,2.84,0,0.2,3.04
ORD113188,2020-02-08 20:04,Shopee,Shopee,PayNow,CUST101436,54.65,0,3.83,58.48
ORD113189,2020-02-08 17:25,Shopee,Shopee,PayNow,CUST103723,36.45,3,2.76,42.21
ORD113192,2020-02-08 16:20,Website,Website,Credit Card,CUST101859,3.66,0,0.26,3.92
ORD113193,2020-02-08 21:59,Lazada,Lazada,PayNow,CUST100508,2.95,3.9,0.48,7.33
ORD113197,2020-02-08 10:18,Shopee,Shopee,PayNow,CUST102819,32.4,3.9,2.54,38.84
ORD113199,2020-02-08 10:09,Lazada,Lazada,PayNow,CUST103009,2.48,0,0.17,2.65
ORD113200,2020-02-08 10:21,Shopee,Shopee,PayNow,CUST104037,15.78,3.9,1.38,21.06
ORD113205,2020-02-08 16:52,Website,Website,Atome,CUST103939,11.02,0,0.77,11.79
ORD113206,2020-02-08 20:09,Shopee,Shopee,PayNow,CUST101582,5.4,0,0.38,5.78
ORD113209,2020-02-08 15:26,Website,Website,Credit Card,CUST104352,9.06,0,0.63,9.69
ORD113211,2020-02-08 16:22,Shopee,Shopee,GrabPay,CUST100583,5.51,3.9,0.66,10.07
ORD113213,2020-02-08 12:03,RedMart,RedMart,Credit Card,CUST104065,6.43,3.9,0.72,11.05
ORD113214,2020-02-08 19:48,Shopee,Shopee,Atome,CUST100694,1.62,0,0.11,1.73
ORD113216,2020-02-08 21:43,Lazada,Lazada,ShopeePay,CUST101799,46.35,0,3.24,49.59
ORD113225,2020-02-08 18:54,FairPrice_Online,FairPrice_Online,ShopeePay,CUST100196,30.35,0,2.12,32.47
ORD113228,2020-02-08 20:33,FairPrice_Online,FairPrice_Online,GrabPay,CUST100407,29.55,3,2.28,34.83
ORD113229,2020-02-08 15:19,Lazada,Lazada,ShopeePay,CUST102192,20.16,3.9,1.68,25.74
ORD113230,2020-02-08 17:32,Lazada,Lazada,PayNow,CUST100793,14.79,0,1.04,15.83
ORD113234,2020-02-08 13:13,Website,Website,PayNow,GUEST1077,22.54,0,1.58,24.12
ORD113235,2020-02-08 13:05,Shopee,Shopee,PayNow,CUST104875,98.1,0,6.87,104.97
ORD113236,2020-02-08 19:23,Shopee,Shopee,ShopeePay,CUST103801,14.58,3.9,1.29,19.77
ORD113239,2020-02-08 15:04,Shopee,Shopee,Credit Card,CUST103181,25.52,3.9,2.06,31.48
ORD113240,2020-02-08 11:54,Shopee,Shopee,ShopeePay,CUST102056,17.16,0,1.2,18.36
ORD113241,2020-02-08 21:48,Shopee,Shopee,Atome,CUST102869,18.38,3.9,1.56,23.84
ORD113243,2020-02-08 17:59,Website,Website,Atome,CUST104541,24.3,0,1.7,26
ORD113246,2020-02-08 10:13,Shopee,Shopee,PayNow,CUST100403,8.15,0,0.57,8.72
ORD113247,2020-02-08 09:59,Shopee,Shopee,PayNow,CUST104090,9,3,0.84,12.84
ORD113248,2020-02-08 09:36,Shopee,Shopee,Credit Card,CUST101137,7.73,3,0.75,11.48
ORD113249,2020-02-09 14:48,Lazada,Lazada,Credit Card,CUST101560,27.44,3.9,2.19,33.53
ORD113253,2020-02-09 12:13,GrabMart,GrabMart,GrabPay,CUST103888,2,0,0.14,2.14
ORD113254,2020-02-09 13:03,Shopee,Shopee,PayNow,CUST100587,23.26,3,1.84,28.1
ORD113256,2020-02-09 18:28,Lazada,Lazada,PayNow,CUST101524,2,2.5,0.32,4.82
ORD113260,2020-02-09 21:36,Lazada,Lazada,ShopeePay,CUST102750,11.94,3,1.05,15.99
ORD113262,2020-02-09 20:38,Lazada,Lazada,Credit Card,CUST101111,15.42,3,1.29,19.71
ORD113264,2020-02-09 16:27,Website,Website,PayNow,CUST104446,4.36,3,0.52,7.88
ORD113266,2020-02-09 14:37,Shopee,Shopee,GrabPay,CUST103904,6.54,0,0.46,7
ORD113269,2020-02-09 10:22,Shopee,Shopee,ShopeePay,CUST103633,50.54,3,3.75,57.29
ORD113273,2020-02-09 15:02,Shopee,Shopee,GrabPay,CUST103361,6.18,3.9,0.71,10.79
ORD113275,2020-02-09 12:35,Website,Website,Credit Card,CUST103754,6.43,3.9,0.72,11.05
ORD113280,2020-02-09 11:11,Shopee,Shopee,Credit Card,CUST101324,9.2,0,0.64,9.84
ORD113281,2020-02-09 21:56,Website,Website,PayNow,CUST103191,0.54,0,0.04,0.58
ORD113284,2020-02-09 10:42,GrabMart,GrabMart,GrabPay,CUST100366,4.71,3.9,0.6,9.21
ORD113289,2020-02-09 11:04,Shopee,Shopee,Credit Card,CUST102772,1.12,0,0.08,1.2
ORD113291,2020-02-10 11:58,Lazada,Lazada,PayNow,CUST100576,12.15,2.5,1.03,15.68
ORD113292,2020-02-10 09:03,Lazada,Lazada,Atome,CUST101602,14.36,2.5,1.18,18.04
ORD113293,2020-02-10 09:51,Website,Website,ShopeePay,CUST101613,8.04,0,0.56,8.6
ORD113295,2020-02-10 21:40,Shopee,Shopee,Atome,CUST101786,5.25,2.5,0.54,8.29
ORD113297,2020-02-10 15:28,Lazada,Lazada,GrabPay,CUST102910,13.92,0,0.97,14.89
ORD113300,2020-02-10 18:34,Shopee,Shopee,ShopeePay,CUST102542,8.15,0,0.57,8.72
ORD113301,2020-02-10 15:08,Shopee,Shopee,Credit Card,CUST104720,20.35,2.5,1.6,24.45
ORD113303,2020-02-10 17:59,Website,Website,PayNow,CUST104539,18.92,3,1.53,23.45
ORD113304,2020-02-10 10:15,Shopee,Shopee,ShopeePay,CUST103710,13.9,3.9,1.25,19.05
ORD113307,2020-02-10 16:42,Lazada,Lazada,Credit Card,GUEST1069,1.5,0,0.11,1.61
ORD113309,2020-02-10 21:02,Website,Website,ShopeePay,CUST101232,12.15,3.9,1.12,17.17
ORD113314,2020-02-10 12:04,Website,Website,Atome,CUST104399,18.34,3,1.49,22.83
ORD113315,2020-02-10 19:39,Shopee,Shopee,Atome,CUST103975,8.35,3.9,0.86,13.11
ORD113319,2020-02-10 17:11,Website,Website,ShopeePay,CUST101893,5.62,0,0.39,6.01
ORD113320,2020-02-10 12:25,Lazada,Lazada,PayNow,CUST103107,11.62,2.5,0.99,15.11
ORD113321,2020-02-10 14:56,Shopee,Shopee,Credit Card,CUST103810,8.13,3.9,0.84,12.87
ORD113323,2020-02-10 15:56,Website,Website,Atome,CUST102954,33.03,2.5,2.49,38.02
ORD113326,2020-02-10 19:33,FairPrice_Online,FairPrice_Online,Credit Card,CUST103318,9.72,0,0.68,10.4
ORD113328,2020-02-10 15:35,Shopee,Shopee,GrabPay,CUST100120,3.54,0,0.25,3.79
ORD113331,2020-02-10 13:21,Shopee,Shopee,Credit Card,CUST102516,0.54,0,0.04,0.58
ORD113336,2020-02-10 10:30,Shopee,Shopee,GrabPay,CUST103828,32.51,3,2.49,38
ORD113339,2020-02-10 21:23,Website,Website,PayNow,CUST104897,24.3,0,1.7,26
ORD113341,2020-02-11 14:44,FairPrice_Online,FairPrice_Online,ShopeePay,CUST101593,31.7,0,2.22,33.92
ORD113342,2020-02-11 16:59,Shopee,Shopee,Credit Card,CUST102097,2.24,3.9,0.43,6.57
ORD113346,2020-02-11 10:10,Website,Website,ShopeePay,CUST101654,6.59,2.5,0.64,9.73
ORD113349,2020-02-11 20:04,Shopee,Shopee,PayNow,CUST101577,1.6,0,0.11,1.71
ORD113356,2020-02-11 18:29,Shopee,Shopee,PayNow,CUST103702,14.49,0,1.01,15.5
ORD113358,2020-02-11 15:31,GrabMart,GrabMart,ShopeePay,CUST100592,13.85,2.5,1.14,17.49
ORD113359,2020-02-11 11:14,FairPrice_Online,FairPrice_Online,Credit Card,CUST103986,4.86,0,0.34,5.2
ORD113360,2020-02-11 15:33,Lazada,Lazada,ShopeePay,CUST102960,5.35,3,0.58,8.93
ORD113363,2020-02-11 18:40,Shopee,Shopee,Credit Card,GUEST1081,4.14,0,0.29,4.43
ORD113364,2020-02-11 14:27,RedMart,RedMart,Credit Card,CUST100472,45.55,0,3.19,48.74
ORD113368,2020-02-11 18:47,Shopee,Shopee,PayNow,CUST102967,13.4,3.9,1.21,18.51
ORD113371,2020-02-11 13:45,Lazada,Lazada,Atome,CUST104779,1.28,0,0.09,1.37
ORD113379,2020-02-11 09:58,FairPrice_Online,FairPrice_Online,ShopeePay,CUST103817,1.12,2.5,0.25,3.87
ORD113380,2020-02-11 19:05,Website,Website,Atome,CUST104454,15.75,0,1.1,16.85
ORD113381,2020-02-11 10:55,GrabMart,GrabMart,Credit Card,CUST104763,1.92,0,0.13,2.05
ORD113384,2020-02-11 15:44,GrabMart,GrabMart,GrabPay,CUST101628,21.15,3,1.69,25.84
ORD113387,2020-02-11 09:55,Shopee,Shopee,Credit Card,CUST100048,15.64,0,1.09,16.73
ORD113388,2020-02-12 15:33,FairPrice_Online,FairPrice_Online,Atome,CUST103188,1.71,0,0.12,1.83
ORD113391,2020-02-12 19:06,Shopee,Shopee,ShopeePay,CUST100959,20.72,2.5,1.63,24.85
ORD113392,2020-02-12 15:07,Website,Website,Credit Card,CUST102055,0.96,0,0.07,1.03
ORD113393,2020-02-12 21:25,Lazada,Lazada,PayNow,CUST101522,13,3,1.12,17.12
ORD113397,2020-02-12 10:28,Lazada,Lazada,ShopeePay,CUST104444,13.4,2.5,1.11,17.01
ORD113402,2020-02-12 09:53,Shopee,Shopee,PayNow,CUST103860,40.11,3.9,3.08,47.09
ORD113406,2020-02-12 13:43,Shopee,Shopee,ShopeePay,CUST104406,11.8,2.5,1,15.3
ORD113407,2020-02-12 19:04,Shopee,Shopee,Credit Card,CUST102868,3.1,0,0.22,3.32
ORD113408,2020-02-12 10:44,Lazada,Lazada,Atome,CUST100846,12.76,3,1.1,16.86
ORD113409,2020-02-12 11:19,Lazada,Lazada,PayNow,CUST101959,3.02,3,0.42,6.44
ORD113411,2020-02-12 20:31,Lazada,Lazada,Atome,CUST104137,29.92,3.9,2.37,36.19
ORD113413,2020-02-12 14:38,Shopee,Shopee,Credit Card,CUST101473,18.72,3,1.52,23.24
ORD113420,2020-02-12 13:17,Shopee,Shopee,PayNow,CUST101737,5.35,3,0.58,8.93
ORD113421,2020-02-12 17:19,Lazada,Lazada,GrabPay,CUST103372,25.8,3,2.02,30.82
ORD113423,2020-02-12 15:58,Shopee,Shopee,PayNow,CUST100753,6.42,2.5,0.62,9.54
ORD113424,2020-02-12 18:28,Shopee,Shopee,GrabPay,CUST101781,9.72,3.9,0.95,14.57
ORD113425,2020-02-12 12:55,GrabMart,GrabMart,Credit Card,CUST104612,19.68,0,1.38,21.06
ORD113428,2020-02-12 15:09,Website,Website,GrabPay,CUST103733,2,3,0.35,5.35
ORD113430,2020-02-12 09:05,Lazada,Lazada,ShopeePay,CUST103920,2.7,0,0.19,2.89
ORD113431,2020-02-12 16:47,Website,Website,ShopeePay,CUST104943,5.56,3.9,0.66,10.12
ORD113432,2020-02-12 09:12,FairPrice_Online,FairPrice_Online,Credit Card,CUST100049,7.43,0,0.52,7.95
ORD113438,2020-02-13 09:03,Shopee,Shopee,Atome,CUST100084,4.28,2.5,0.47,7.25
ORD113439,2020-02-13 19:33,Lazada,Lazada,Credit Card,CUST104570,16.05,0,1.12,17.17
ORD113440,2020-02-13 15:17,Website,Website,PayNow,CUST101857,27.13,2.5,2.07,31.7
ORD113441,2020-02-13 10:55,Lazada,Lazada,ShopeePay,CUST100514,24.44,2.5,1.89,28.83
ORD113442,2020-02-13 17:23,Lazada,Lazada,PayNow,CUST101496,36.45,0,2.55,39
ORD113443,2020-02-13 18:45,FairPrice_Online,FairPrice_Online,PayNow,CUST104474,17.64,0,1.23,18.87
ORD113444,2020-02-13 10:05,Website,Website,GrabPay,CUST100866,5.28,3,0.58,8.86
ORD113445,2020-02-13 11:55,RedMart,RedMart,GrabPay,CUST104180,10.5,3,0.95,14.45
ORD113446,2020-02-13 13:28,Shopee,Shopee,Credit Card,CUST104172,11.54,3.9,1.08,16.52
ORD113447,2020-02-13 12:57,Website,Website,PayNow,CUST103760,31.9,0,2.23,34.13
ORD113451,2020-02-13 18:24,Lazada,Lazada,ShopeePay,CUST101656,25.88,3,2.02,30.9
ORD113452,2020-02-13 09:30,Lazada,Lazada,ShopeePay,CUST101855,2.14,2.5,0.32,4.96
ORD113454,2020-02-13 21:33,Website,Website,Credit Card,CUST100855,13.74,0,0.96,14.7
ORD113455,2020-02-13 17:14,Shopee,Shopee,GrabPay,CUST102049,24.47,0,1.71,26.18
ORD113456,2020-02-13 14:43,Website,Website,Atome,CUST101337,39.64,0,2.77,42.41
ORD113457,2020-02-13 19:41,Website,Website,ShopeePay,CUST103528,13.4,3.9,1.21,18.51
ORD113458,2020-02-13 17:16,RedMart,RedMart,Atome,CUST104025,13,0,0.91,13.91
ORD113459,2020-02-13 14:04,Shopee,Shopee,ShopeePay,CUST101322,12.15,0,0.85,13
ORD113460,2020-02-13 17:56,Shopee,Shopee,Atome,CUST102083,8.72,2.5,0.79,12.01
ORD113462,2020-02-13 20:21,Shopee,Shopee,ShopeePay,CUST104393,1.62,3,0.32,4.94
ORD113463,2020-02-13 11:14,Shopee,Shopee,Atome,CUST103175,8.68,2.5,0.78,11.96
ORD113468,2020-02-13 13:59,Lazada,Lazada,Credit Card,CUST101460,2.98,0,0.21,3.19
ORD113469,2020-02-14 09:28,Shopee,Shopee,Atome,CUST101375,5.51,3.9,0.66,10.07
ORD113472,2020-02-14 19:19,Shopee,Shopee,Atome,CUST100126,1.62,3.9,0.39,5.91
ORD113473,2020-02-14 13:59,Shopee,Shopee,ShopeePay,CUST101128,3.02,0,0.21,3.23
ORD113475,2020-02-14 20:20,Lazada,Lazada,Credit Card,CUST104172,12.14,0,0.85,12.99
ORD113476,2020-02-14 16:08,Website,Website,Credit Card,CUST103502,6.42,2.5,0.62,9.54
ORD113477,2020-02-14 12:18,FairPrice_Online,FairPrice_Online,Credit Card,GUEST1083,43.32,2.5,3.21,49.03
ORD113481,2020-02-14 18:56,GrabMart,GrabMart,ShopeePay,CUST104763,24.32,0,1.7,26.02
ORD113483,2020-02-14 16:21,Website,Website,ShopeePay,CUST102883,11.99,0,0.84,12.83
ORD113486,2020-02-14 19:06,Shopee,Shopee,ShopeePay,CUST101794,11,0,0.77,11.77
ORD113488,2020-02-14 09:43,Shopee,Shopee,PayNow,CUST104244,11.25,0,0.79,12.04
ORD113489,2020-02-14 18:52,RedMart,RedMart,PayNow,CUST104915,31.12,0,2.18,33.3
ORD113492,2020-02-14 14:52,Shopee,Shopee,Credit Card,CUST101670,1.6,0,0.11,1.71
ORD113493,2020-02-14 15:10,Shopee,Shopee,Credit Card,CUST100616,4.28,2.5,0.47,7.25
ORD113496,2020-02-14 17:07,Shopee,Shopee,Credit Card,CUST101245,2.94,0,0.21,3.15
ORD113504,2020-02-14 20:30,FairPrice_Online,FairPrice_Online,ShopeePay,CUST101892,29.86,0,2.09,31.95
ORD113506,2020-02-14 21:26,Shopee,Shopee,Credit Card,CUST101414,4.05,0,0.28,4.33
ORD113507,2020-02-14 15:29,Website,Website,GrabPay,CUST101741,15.85,0,1.11,16.96
ORD113509,2020-02-14 19:26,Website,Website,PayNow,CUST100267,13.94,0,0.98,14.92
ORD113511,2020-02-14 15:46,Shopee,Shopee,ShopeePay,CUST101743,14.01,2.5,1.16,17.67
ORD113515,2020-02-14 13:44,Website,Website,Atome,CUST104973,9.72,3.9,0.95,14.57
ORD113517,2020-02-14 18:34,Lazada,Lazada,Credit Card,CUST101863,3.1,0,0.22,3.32
ORD113519,2020-02-14 13:41,Website,Website,Atome,CUST104447,18.72,3.9,1.58,24.2
ORD113524,2020-02-15 16:31,Lazada,Lazada,ShopeePay,CUST104174,2.14,3,0.36,5.5
ORD113525,2020-02-15 16:06,Website,Website,Credit Card,CUST100378,10.8,3,0.97,14.77
ORD113526,2020-02-15 15:31,FairPrice_Online,FairPrice_Online,Atome,CUST102229,14.88,2.5,1.22,18.6
ORD113527,2020-02-15 18:13,GrabMart,GrabMart,Atome,CUST102647,8.28,0,0.58,8.86
ORD113530,2020-02-15 09:48,Lazada,Lazada,PayNow,CUST104572,13.7,3.9,1.23,18.83
ORD113533,2020-02-15 19:53,Lazada,Lazada,GrabPay,CUST101181,7.29,3.9,0.78,11.97
ORD113534,2020-02-15 18:21,GrabMart,GrabMart,ShopeePay,CUST102084,9.36,3.9,0.93,14.19
ORD113535,2020-02-15 12:11,Shopee,Shopee,ShopeePay,CUST104219,9.76,3,0.89,13.65
ORD113538,2020-02-15 13:50,Website,Website,PayNow,CUST104349,12.55,2.5,1.05,16.1
ORD113540,2020-02-15 20:48,Shopee,Shopee,ShopeePay,CUST103210,27.3,2.5,2.09,31.89
ORD113541,2020-02-15 09:48,Shopee,Shopee,PayNow,CUST104877,5.55,0,0.39,5.94
ORD113543,2020-02-15 09:21,Shopee,Shopee,ShopeePay,CUST100232,16.86,3.9,1.45,22.21
ORD113544,2020-02-15 11:52,Lazada,Lazada,ShopeePay,CUST100810,3.52,3,0.46,6.98
ORD113546,2020-02-15 10:52,Lazada,Lazada,PayNow,CUST100329,31.03,0,2.17,33.2
ORD113550,2020-02-15 11:22,Website,Website,Credit Card,CUST103075,5.62,3,0.6,9.22
ORD113551,2020-02-15 11:42,Lazada,Lazada,Atome,CUST102592,5.79,0,0.41,6.2
ORD113554,2020-02-15 17:50,Lazada,Lazada,Credit Card,CUST104976,12.76,0,0.89,13.65
ORD113557,2020-02-16 14:02,Shopee,Shopee,ShopeePay,CUST104339,18.75,0,1.31,20.06
ORD113558,2020-02-16 12:07,Shopee,Shopee,GrabPay,CUST101411,33.1,0,2.32,35.42
ORD113559,2020-02-16 13:42,Shopee,Shopee,GrabPay,CUST100472,3.49,0,0.24,3.73
ORD113561,2020-02-16 20:29,Shopee,Shopee,PayNow,CUST101328,22.33,0,1.56,23.89
ORD113563,2020-02-16 21:45,Shopee,Shopee,GrabPay,CUST102114,6.18,0,0.43,6.61
ORD113564,2020-02-16 14:50,Website,Website,ShopeePay,CUST101446,5.5,3,0.6,9.1
ORD113568,2020-02-16 21:46,FairPrice_Online,FairPrice_Online,ShopeePay,CUST102281,1.35,0,0.09,1.44
ORD113571,2020-02-16 16:48,Shopee,Shopee,GrabPay,CUST100701,17.92,3,1.46,22.38
ORD113575,2020-02-16 13:00,Shopee,Shopee,Atome,CUST102411,33.75,0,2.36,36.11
ORD113581,2020-02-16 16:30,Shopee,Shopee,ShopeePay,CUST104196,32.89,3.9,2.58,39.37
ORD113583,2020-02-16 11:32,Shopee,Shopee,Atome,CUST104869,41.39,0,2.9,44.29
ORD113584,2020-02-16 20:32,Shopee,Shopee,GrabPay,CUST101564,2.14,0,0.15,2.29
ORD113586,2020-02-16 18:55,Website,Website,Atome,CUST102859,9.57,2.5,0.84,12.91
ORD113589,2020-02-16 13:17,Lazada,Lazada,PayNow,CUST102787,54.75,3,4.04,61.79
ORD113593,2020-02-16 15:09,Shopee,Shopee,GrabPay,CUST101842,8,2.5,0.74,11.24
ORD113596,2020-02-16 20:49,Lazada,Lazada,Atome,CUST103157,0.64,3,0.25,3.89
ORD113597,2020-02-16 19:06,GrabMart,GrabMart,PayNow,CUST102668,5.25,0,0.37,5.62
ORD113601,2020-02-17 18:50,Website,Website,PayNow,GUEST1050,8.14,3.9,0.84,12.88
ORD113602,2020-02-17 12:31,Website,Website,ShopeePay,CUST103907,8.54,0,0.6,9.14
ORD113603,2020-02-17 20:37,FairPrice_Online,FairPrice_Online,Atome,CUST101189,7.23,0,0.51,7.74
ORD113604,2020-02-17 16:53,Website,Website,Atome,CUST103500,51.04,0,3.57,54.61
ORD113607,2020-02-17 10:49,Shopee,Shopee,ShopeePay,CUST102138,52.4,3.9,3.94,60.24
ORD113608,2020-02-17 13:56,Lazada,Lazada,ShopeePay,CUST104168,13.5,3.9,1.22,18.62
ORD113609,2020-02-17 21:04,Shopee,Shopee,Credit Card,CUST104296,11.44,3.9,1.07,16.41
ORD113611,2020-02-17 21:58,Website,Website,Credit Card,CUST103046,12.69,3.9,1.16,17.75
ORD113614,2020-02-17 10:42,FairPrice_Online,FairPrice_Online,Atome,GUEST1079,12.36,3.9,1.14,17.4
ORD113620,2020-02-17 21:38,Website,Website,Atome,CUST104064,12.76,2.5,1.07,16.33
ORD113622,2020-02-17 10:14,Shopee,Shopee,PayNow,CUST103977,1.42,0,0.1,1.52
ORD113623,2020-02-17 19:29,Lazada,Lazada,Atome,CUST101283,18.65,0,1.31,19.96
ORD113625,2020-02-17 20:28,Shopee,Shopee,Atome,CUST103904,11.02,3.9,1.04,15.96
